date time	display name	content
2021-10-12 20:04:34-04:00	Connor Carrick	They’re highly rated. But still underrated. My take. https://t.co/LWl4cs5D7r
2021-10-11 17:08:35-04:00	Connor Carrick	#Compete https://t.co/zHS94KQVhV
2021-10-07 21:31:27-04:00	Connor Carrick	@emilymkaplan The red sauce and suits gives me all sorts of feelings for concern. I owe the dry cleaners money and prayers just from seeing this.
2021-10-07 17:49:03-04:00	Connor Carrick	Heart is with the Price family today. https://t.co/Dofw3p4ymt
2021-10-03 23:33:31-04:00	Connor Carrick	@MeghanChayka I’ve played this song a few times myself today.
2021-10-01 21:36:25-04:00	Connor Carrick	@LKemp42 Comin from the Snowman Architect himself. Never seen a guy do mountains on a green like you. #Again #CmonHerb  Otherwise though, Will do.
2021-09-28 05:16:54-04:00	Connor Carrick	@LKemp42 Bundle and then separate..yang yin. You rarely want the meal you just finished for your next. Unless it’s thanksgiving leftovers. Different category/mindset.
2021-09-17 02:48:59-04:00	Connor Carrick	@lexiicarrick @91Tavares @propellercoffee @JohnTavaresFDN About it.
2021-09-13 22:38:44-04:00	Connor Carrick	@KevinWeekes @NHL @espn @NHLNetwork Where’s Weeksy make his dent on the chicago food scene, you strike me as a guy with range. Happy to help with recs anytime. Thought about moving away from chicago this summer. Did the architecture tour and realized i was being stupid.
2021-08-29 19:50:28-04:00	Connor Carrick	Felt retweetable. https://t.co/Owc1ySccEl
2021-08-20 19:42:17-04:00	Connor Carrick	@JoePompliano That’s your Twitter account vs. mine…
2021-08-19 11:50:19-04:00	Connor Carrick	My aunt and mom vending at Sox Park. #ImSureWellFindAWay https://t.co/KhQPCF2WkK
2021-08-06 02:28:46-04:00	Connor Carrick	@LKemp42 What’re some of your favorite American models. My Jeep has 110+k miles now so might be in the market
2021-08-05 21:36:05-04:00	Connor Carrick	@Fidalgocoffee @NucksNBirds @The32Krew Thank you !
2021-08-04 19:46:25-04:00	Connor Carrick	"At a tim hortons in Halifax during TML Training camp for a bedtime tea couple years back. 

Guy orders in front of me two of the “biggest coffees you got” with ten cream, ten sugar. 

It was 10 PM. https://t.co/jKA0JGYlBw"
2021-08-03 19:16:13-04:00	Connor Carrick	@ em. Let’s go. https://t.co/8HA6WUogtI
2021-07-28 15:23:56-04:00	Connor Carrick	@stevemagness But SB as the woman in the arena-she can leave as she well pleases. She committed prior bc she felt she had more. The only way to know you can’t give any more is when you’ve given all. She’s reached a point 99.9% never meet. Can’t compete until eternity.
2021-07-28 15:20:47-04:00	Connor Carrick	"@stevemagness A thread. 

SB has a world class “dig deep muscle”. Gymnastics is ruthless in preparation. A sport purposely tearing yourself limb from limb + exposing to life threatening situations to catch yourself with ease and call it sport. It’s incredible to watch."
2021-07-28 01:23:13-04:00	Connor Carrick	Simone Biles has worn the crown with grace while dominating-hurt, healthy, and everything in between. It is a privilege to bear witness to the blend of gift and grit she is. Simone had permission to do as she wishes before all the accolades. Certainly still does now.
2021-07-24 19:45:25-04:00	Connor Carrick	@codyroyle @stevemagness This caught me in the right mood. Changing some training camp prep habits with this in mind.
2021-07-24 19:44:01-04:00	Connor Carrick	@LKemp42 Have john call me at some point in the next 12 hours. 12 days. Or 12 months i suppose.
2021-07-24 01:36:37-04:00	Connor Carrick	@LKemp42 You told me to text. Tell john i did.
2021-07-23 14:03:53-04:00	Connor Carrick	@LKemp42 @JoePompliano Stop that. Playin with me like that. Pull through.
2021-07-23 02:20:24-04:00	Connor Carrick	I am mostly on Twitter for three reasons. Hockey updates. @JoePompliano account. And @LKemp42 account. And sometimes to favorite tweets where people don’t tag me to be semi petty 😂🤷🏽‍♂️👀.
2021-07-21 15:32:01-04:00	Connor Carrick	I’m playing forward in my summer skate and only going through triangles in honor of this holiday. https://t.co/Rm5oAuzvpS
2021-07-20 15:35:04-04:00	Connor Carrick	@LKemp42 I’m feeling spicy today. Double down.
2021-07-20 02:42:24-04:00	Connor Carrick	@LKemp42 Is that true? That cannot be.
2021-07-19 14:01:15-04:00	Connor Carrick	@lukeprokop_6 Rooting for you Luke.
2021-07-19 11:33:07-04:00	Connor Carrick	Couple Hershey Bears Alum @TheHersheyBears https://t.co/axvwrY2LSl
2021-07-18 20:18:55-04:00	Connor Carrick	@mooredom @SeattleKraken @NHL Bring me coffee to smash fest from there. I’ll pay you back 😂
2021-07-16 15:34:02-04:00	Connor Carrick	@mooredom @NYRangers @_Smashfest I’m in. I’ll text you.
2021-07-08 16:07:19-04:00	Connor Carrick	Of note from the Kucherov post game. I gotta use “let’s hear it..” more often. Set the table to nail it from there on with the energy created with the opening.
2021-07-05 18:40:14-04:00	Connor Carrick	Think if bezos wanted his kid on the Power Play he could make that happen? https://t.co/7gjS99kiDF
2021-07-04 19:01:10-04:00	Connor Carrick	#GoosebumpFactory I’ll put this right up there with warm ups in Vegas… https://t.co/SX7QncnOBx
2021-07-02 19:21:48-04:00	Connor Carrick	@DaveAMcCarthy Legend.
2021-07-02 15:44:41-04:00	Connor Carrick	Elite use of the Mission bucket. In a game filled with foam rolling and HRV measurement, hains worked best with a dark room to rest his eyes and the steam from the hot tub would warm him up for the match. https://t.co/Iwgia2g9h2
2021-06-30 21:05:30-04:00	Connor Carrick	@OakwoodPeter What’s felt right in the past? What are you open to genre wise?
2021-06-28 16:05:49-04:00	Connor Carrick	I don’t know Pasternak personally, nor his family. But I wish him all the warmth and support the hockey world is capable of at this time of difficulty that needs no further description.
2021-06-24 01:54:51-04:00	Connor Carrick	@LKemp42 What about 300 yd 3 wood stingers?
2021-06-21 19:42:58-04:00	Connor Carrick	I love the creativity. https://t.co/r0OmZj4FQW
2021-06-20 21:21:15-04:00	Connor Carrick	"Told you my 8th grade math teacher’s name was Mrs. Bennett
#Exponential https://t.co/j9Jyzbi8Fe"
2021-06-20 11:47:37-04:00	Connor Carrick	When I catch something that’s falling out of a kitchen cabinet I didn’t expect, I feel pretty awesome. Ryan Pulock must feel that exponentially to like the 1,000th power. #AnalyticsTweet #Exponents #MrsBennett8thGradeAlgebra
2021-06-18 23:12:01-04:00	Connor Carrick	@OakwoodPeter @stjohns28 Tried to get my roller blades fixed today and shop wasn’t open. Lookin for somewhere tomorrow
2021-06-11 18:20:35-04:00	Connor Carrick	True student of the game. Game 7 effort in summer skates in July. #SignEm https://t.co/lra5VqWnXU
2021-06-10 01:21:51-04:00	Connor Carrick	"@NYIslanders Palms scores big playoff goals after comin on the Pod this year…maybe he was born with it. Maybe it was Maybelline. Maybe it’s because of the CCPOD experience. World May never know. 

https://t.co/BvQkgYMyp6"
2021-06-10 01:17:37-04:00	Connor Carrick	Palms heating up with the beard again… @AshleePalmieri 😂👀👀👀👀😂 https://t.co/hWLqfvI6np
2021-06-10 01:15:58-04:00	Connor Carrick	Go off Old King TZ https://t.co/R2NvgbjDWy
2021-06-09 18:45:15-04:00	Connor Carrick	@Hinostroza12 @RHartzy18 You accepting 94’s as participants ? https://t.co/qCiYHgQNjp
2021-06-09 01:54:28-04:00	Connor Carrick	@mikeystephens81 Any of my teammates ever call me a peer. We might be  going.  🥊 🥊
2021-06-07 11:35:57-04:00	Connor Carrick	@Swedish_Dman @Breeze2Greeze CBrown appreciation tweet.
2021-06-07 10:59:07-04:00	Connor Carrick	@Breeze2Greeze Playin with you he does..
2021-06-04 18:04:30-04:00	Connor Carrick	@BlackGirlHockey Ballin
2021-06-04 18:03:06-04:00	Connor Carrick	@LKemp42 Didn’t know you left…👀👀👀
2021-06-03 13:29:45-04:00	Connor Carrick	Didn’t see the COL LV game last night (too late for EST)..but the Rantanen celly…excited b/c it’s an OT winner. But I appreciate that it wasn’t over the top..almost like he expected to score/team was supposed to win. Not always a fan of understated, but thought it was cool here
2021-06-01 01:04:35-04:00	Connor Carrick	@mikeystephens81 @StaffGraph Air it out.
2021-05-31 21:14:00-04:00	Connor Carrick	Discuss ⬇️⬇️⬇️. Im gathering my thoughts. https://t.co/fbMPBE7Nen
2021-05-27 17:32:46-04:00	Connor Carrick	This is why I keep all tax docs for 7 years and my text messages for longer. https://t.co/obTKceScaz
2021-05-27 02:26:06-04:00	Connor Carrick	@philtoronto @robertsietsema @EaterNY Hamilton pork is ballin. I’m back next week June 3-8th. Pull through.
2021-05-26 17:10:55-04:00	Connor Carrick	How do I make these? I need in. https://t.co/Yc42tzfWcj
2021-05-25 15:15:42-04:00	Connor Carrick	@LKemp42 College athletics began 2 entice students away from city workforces/nightlife.Renaissance comin where bright kids may bypass college for targeted mentorships/training for scarce skill sets. The plug and chug/big debt/drink til u have a prob college model seems broken 2 me. My OP
2021-05-22 15:42:39-04:00	Connor Carrick	BIG TITLE FALL HARD. #KempsCamp https://t.co/XkbyM6XKoL
2021-05-22 15:02:22-04:00	Connor Carrick	Full slippin slide. Ya love to see it. Playoff hockey &gt;&gt;&gt; https://t.co/l10IUULoCQ
2021-05-21 19:37:37-04:00	Connor Carrick	👀👀👀 @hayds51 https://t.co/u7PNwbssxP
2021-05-19 15:01:19-04:00	Connor Carrick	#CuriousCompetitorPod guest. Great hire @NJDevils @mduggan10 https://t.co/RqqCRld110
2021-05-18 01:40:26-04:00	Connor Carrick	😂😂😂you wilding @peter_russo9 https://t.co/py2v8Ann22
2021-05-15 14:45:30-04:00	Connor Carrick	@LKemp42 To you too Larks.
2021-05-13 19:17:53-04:00	Connor Carrick	@JoePompliano JPomp you wild for this one 😂😂😂
2021-05-13 15:51:00-04:00	Connor Carrick	With the College Hockey Transfer Portal and no buffer I know of to help aging out Junior Hockey Players, I respect your perseverance as you feel this squeeze competition wise. I hope you achieve what you’ve worked for under uncommonly straining circumstances.
2021-05-13 15:49:08-04:00	Connor Carrick	@LKemp42 Yo don’t dog the grinch like that..
2021-05-07 13:56:41-04:00	Connor Carrick	The reason I suck at pool has nothing to do with the yachts movement I must comment. https://t.co/VPRKpBcvNs
2021-05-07 04:05:52-04:00	Connor Carrick	@JeffLoVecchio It’s your thread. Game on you’re in.
2021-05-07 02:25:00-04:00	Connor Carrick	@JeffLoVecchio Unreal. Congrats Toph. If you’re around chicago in the summer let’s get together.
2021-05-05 15:41:06-04:00	Connor Carrick	@athletesleepmd1 @codyroyle @AlexAuerbachPhD @cmoscato4 @ScottGoldmanPhD @ivicasagrande @longley_andy @GT3Coaching @kellydrbrown @DrNicoleGabana @CoachLisaA @pjsteinfort Cody appreciate the love man. Last days here of the season and then let’s say what’s up as I understand you’re goin through a metamorphosis yourself 👀👀👀
2021-05-04 16:19:34-04:00	Connor Carrick	@LKemp42 Best gift i ever got my dad was these like tracking devices you put in the butt end of your club...his game went to 💩 and he threw them out after a month but watching him struggle and not figure why that month was glorious 👀🤷🏽😂
2021-05-01 12:48:42-04:00	Connor Carrick	@peter_russo9 Set it and forget it.
2021-04-26 13:42:07-04:00	Connor Carrick	@MarkLazerus You’re around them more than I’ve been so it’s interesting to talk about if nothing else. All unreal careers, and I hope they’re healthy and excited enough for what’s next. They made me “coolish” in HS when ppl wanted to talk hockey all a sudden with me b/c they knew i played
2021-04-26 13:30:21-04:00	Connor Carrick	@MarkLazerus Or possible they won their cups, made their money,  had a blast with teammates and felt you know...im ready to move on? I don’t know any of them on that level. But a lotta boxers take on a one too many fight/punch. Idk. I’m Grateful growing up in that hawks era around chicago 🤷🏽
2021-04-26 13:25:09-04:00	Connor Carrick	My mom’s side of family sells t shirts at Hawks games. Never forget the day she came home saying this call up Shaw, everyone wants his shirzey or jersey, they like em bc he’s scrappy...I took a lesson out of that. All the best in retirement @shawz15er https://t.co/OxNLu53QaD
2021-04-24 22:11:04-04:00	Connor Carrick	One of my favorite guys i came across in pro hockey and I think it was just a training camp together??? Goalies, you’re all nuts. Might as well be as good as you can be so that you’re really good and not just nuts. @glasswall33 can help you. https://t.co/tlPvAkTaqy
2021-04-23 23:23:00-04:00	Connor Carrick	When I came home from surgery years ago Hoagie snuggled my elevated leg and that’s just the stuff man. That’s all I got. https://t.co/5jjkRdGSf3 https://t.co/EdNwBhkERF
2021-04-23 03:26:15-04:00	Connor Carrick	Congrats #CuriousCompetitorPod alum @spudsusa27 on your earned honor to wear the beautiful USofA jersey yet again. Love it. https://t.co/dgDQAp6bLs
2021-04-23 03:05:28-04:00	Connor Carrick	@sydneyemartin 4 impacted I was cooked. I’ll send pics
2021-04-23 02:20:57-04:00	Connor Carrick	@sydneyemartin I was out 10 days. No exaggeration.
2021-04-20 17:31:40-04:00	Connor Carrick	@JeffLoVecchio What about defenseman helping back check less forwards for years!??! #YouFeelMe
2021-04-18 23:59:27-04:00	Connor Carrick	@codyroyle @JVReemer21 and I discussed this in our podcast together...think with the success more people would’ve modeled after given the copy cat nature of elite sport. Talk about stepping into your own.
2021-04-18 20:09:28-04:00	Connor Carrick	@Graceeee88 @MiloVentimiglia We gotchu.
2021-04-16 17:13:39-04:00	Connor Carrick	@StuMunrue The best.
2021-04-16 13:14:07-04:00	Connor Carrick	.@MiloVentimiglia anytime anywhere. Short roll up/2.45 inch inseam deadlift/leg session. The Rock Style but pre thirty years of 56 Oz of Cod a day + tri-weekly sushi cheat meals. Mostly Beast with a little bit of Beauty bc were Modern Men. I won’t call you Jack Pearson-Promise
2021-04-15 19:26:53-04:00	Connor Carrick	@jpolly22 Circling back to this. Tweet got 15k ish likes. “Pretty good” is the gold star I get? 😂. I know I’m no @Steve_Dangle when it comes to media but im pretty satisfied with the performance of that particular tweet.
2021-04-14 17:43:56-04:00	Connor Carrick	@philtoronto Would love to talk shop in this space as I’m on 0 in terms of having a clue and would like to go to “1”.
2021-04-11 23:29:05-04:00	Connor Carrick	@LaichItIs @josieg97 @NJDevils We played well together many moons ago in a Washington capitals training camp for a handful of games
2021-04-11 21:42:19-04:00	Connor Carrick	@racheldoerrie @mikeystephens81 I offer no answers. Only big questions.
2021-04-11 21:30:44-04:00	Connor Carrick	@mikeystephens81 But have you offered a first round pick in exchange?
2021-04-11 02:36:06-04:00	Connor Carrick	@mikeystephens81 @mirtle Protein Shake guy will mix in a Tito’s + Soda every once in a Halloween Party @sydneyemartin today is the day this needs to see the light. https://t.co/EXd1iY8HG5
2021-04-11 02:30:46-04:00	Connor Carrick	"@mikeystephens81 @mirtle I present to you the Halloween Costume

“Lemonade”

#IAintSorry https://t.co/OX4Ew6aivv"
2021-04-11 02:22:54-04:00	Connor Carrick	@mikeystephens81 @mirtle I went there too: was Beyoncé once for Halloween. Nbd.
2021-04-08 18:19:23-04:00	Connor Carrick	Also..would offer you a Travis Zajac podcast but we were trying to schedule, then I got sent down and he got traded so we out here still trying ❤️🤷🏽❤️
2021-04-08 18:18:05-04:00	Connor Carrick	"https://t.co/BvQkgYMyp6

Islanders Fans, get to know your new favorite player in @kylepalmieri with the podcast we did together. You’ll forgive em for growing up a Rangers fan after learning how hard he plays to win.. side note-Lou is great. Not a dig^^^👀😛👀🤷🏽👀"
2021-04-08 17:08:12-04:00	Connor Carrick	@jpolly22 As a member of the distinct eyebrow club, I feel empowered to throw that stone. He’s made comments in private about my lack of beardability...there’s layers to this..
2021-04-08 16:26:24-04:00	Connor Carrick	Honestly shocked Lou let em keep his eyebrows. https://t.co/OLbYFB6eNy
2021-04-08 16:25:07-04:00	Connor Carrick	@ShawnMcKenzieSN @MiloVentimiglia The standard has been set.
2021-04-08 15:49:21-04:00	Connor Carrick	I’m in favor of the short shorts and will contribute to making this mainstream in a workout video near you this off season. @MiloVentimiglia doin mankind a solid here. https://t.co/fUumHmB6tm
2021-04-08 01:59:06-04:00	Connor Carrick	Two of the best in Palms and TZ19.
2021-03-31 16:24:50-04:00	Connor Carrick	"I was committed to Michigan-amongst other reasons-major reason I left was the line “oh no players really go to the biz school..we have 1 but it’s not something we recommend..”

Go to school to study some B or C plan? Nah. Rather go all in on hockey which I did. https://t.co/aAndVGK8Vg"
2021-03-30 19:13:10-04:00	Connor Carrick	@panarinbreadco It’s the stuff myths are made of
2021-03-30 19:05:27-04:00	Connor Carrick	2 cold tubs a game. You do the math. One between every period.. https://t.co/dDBMlPzBBy
2021-03-29 17:15:36-04:00	Connor Carrick	Took a penalty in Lehigh the other night and was getting chirped pretty heavily... some fans I know are unhappy the games changed...but this is what it changed from 😂😂😂 #LionsDen https://t.co/MOsJVFXvB5
2021-03-28 16:45:06-04:00	Connor Carrick	After learn to skate the next “development” league is the AHL..where coaches introduce prospects to tough situations to learn through em..NHL scouts misjudge 18 year olds but amateur coaches think they have 12 year olds pegged.???????????????????? https://t.co/45qDA7KMUX
2021-03-28 02:23:31-04:00	Connor Carrick	Why am I cryin on the bus right now https://t.co/GggJynO3Wl
2021-03-17 17:05:03-04:00	Connor Carrick	@kayleycheung @racheldoerrie @StaffGraph Im here for just about any one and any time best I can within the demands for my job/friends/family: what you got goin on? I believe this is a complement. Thank you.
2021-03-16 16:58:13-04:00	Connor Carrick	@codyroyle Emotional literacy is the first step..I think.
2021-03-16 11:25:25-04:00	Connor Carrick	@StaffGraph Thought the Glute training questions were coming...Maybe round 2 👀🤷🏽😎
2021-03-15 22:50:36-04:00	Connor Carrick	@StuMunrue @tblades In a Devs uniform? These would be nasty #PurpleVisor ???
2021-03-14 22:13:37-04:00	Connor Carrick	TZ is the best. Thought Subbys sweater would’ve gotten edited out but great video. https://t.co/fN4bnSWpCT
2021-03-13 18:53:33-05:00	Connor Carrick	To be on the cutting edge you run the risk of getting cut.. cool insight here https://t.co/m6sB80b4iU
2021-03-13 02:38:58-05:00	Connor Carrick	@NJDevils @jackhughes43 I liked it.
2021-03-11 01:23:14-05:00	Connor Carrick	@sydneyemartin I haven’t seen the first two
2021-03-09 00:08:47-05:00	Connor Carrick	This is the best https://t.co/Si4TOVaRfj
2021-03-04 18:14:39-05:00	Connor Carrick	@CamJanssen25 @BradyTrett Savage.
2021-03-02 19:36:25-05:00	Connor Carrick	The strong don’t survive, those most capable of adaptation do.. https://t.co/HBIHvJ24eM
2021-03-02 00:07:34-05:00	Connor Carrick	@CourtneyDagger @EliseMorning You’re the demographic i have in mind when trying to craft eaxh pod
2021-03-01 22:53:19-05:00	Connor Carrick	@CourtneyDagger I’m messing. I’m honored by every last single listener i have. The podcasting value out there for free is incredible. I agree with you
2021-03-01 22:49:17-05:00	Connor Carrick	"@CourtneyDagger Explain to me this “sleeping on it” process? 

I won’t say im hurt. But I’m not not"
2021-03-01 20:31:54-05:00	Connor Carrick	Couple players in the league that help everyone find shot blockers for particular games... https://t.co/SzwV3mN9fv
2021-02-28 13:59:14-05:00	Connor Carrick	"Do not go gentle into that good night, 
Rage, rage against the dying of the light. 

Goalie Bite is the best Bite. https://t.co/v4JD6m6JUu"
2021-02-26 21:12:17-05:00	Connor Carrick	#StickInTheGround https://t.co/YAhwqjcSZN
2021-02-26 20:55:05-05:00	Connor Carrick	"Me after nailing the perfect pour over #LongLiveTheChemexKing
#AverageJoeHasGotToGo https://t.co/GMVLMrEuk6"
2021-02-22 14:35:44-05:00	Connor Carrick	13 dollars to make. https://t.co/3ZJcX0wsgn
2021-02-21 18:36:26-05:00	Connor Carrick	@mikeystephens81 No
2021-02-21 18:18:24-05:00	Connor Carrick	@mikeystephens81 Caught this scrolling my timeline, and haven’t watched anything close to the amount of hockey of that club playing  I would need to to have an opinion of worth, but this is a wild analogy.
2021-02-21 18:16:59-05:00	Connor Carrick	@dannetta_007 @GiovanniMarsico Vince thank you, I try to not do too much, but not do nothing either. @GiovanniMarsico and I had a good time together.
2021-02-18 22:40:22-05:00	Connor Carrick	@D2theJ @ColinSteingard DJ, appreciate the love. How you keepin out west
2021-02-15 18:06:08-05:00	Connor Carrick	One of the deeper dives into me, really enjoyed @UnrivaledSprts thank you for your interest and professionalism. https://t.co/PbHytc2BGR
2021-02-14 01:23:32-05:00	Connor Carrick	@ConorRyan_93 Played for a coach who had a strict no backhand passes rule...team was talented-that wasn’t the issue. What a look here
2021-02-13 01:04:31-05:00	Connor Carrick	@JustaGuy1121 @kristen_shilton Huge thanks/ i really do enjoy the process of it but the recognition that it’s enjoyed means a lot. Thank you.
2021-02-13 00:56:04-05:00	Connor Carrick	@JustaGuy1121 @kristen_shilton I’ll do my best to set up shop with em. Getting other players on is most difficult given funky schedules and it’s just an uncommon ask from someone they could play against.
2021-02-12 23:42:21-05:00	Connor Carrick	@kristen_shilton I love this stuff if my vote counts
2021-02-12 17:34:25-05:00	Connor Carrick	"@EdgeRatedR @Steve_Dangle “I see clearly.”

Well done."
2021-02-11 14:09:50-05:00	Connor Carrick	@CWagon75 What about 5’10.5 200 but dangerously humorous and good lookin? Asking for a friend.
2021-02-08 16:44:31-05:00	Connor Carrick	@racheldoerrie Worked for the Blackhawks in the 90’s.... #NoItDidnt
2021-02-08 16:36:26-05:00	Connor Carrick	The skate-helmet/jersey combo is just top tier. https://t.co/6gAtodVtAm
2021-02-07 15:40:00-05:00	Connor Carrick	@DimFilipovic The Cat in the Hat and that was that.
2021-02-07 15:36:06-05:00	Connor Carrick	@racheldoerrie Is there a video i can watch i missed this
2021-01-31 13:54:39-05:00	Connor Carrick	@drizz777 Lava cake or apple pie even get a second of consideration?
2021-01-29 21:23:13-05:00	Connor Carrick	I am working on it, but I view texts as urgently needing replies and emails to be suggestions we continue conversation. If I owe you an email, I hope you see this tweet and choose forgiveness. That is all.
2021-01-29 21:19:03-05:00	Connor Carrick	Looks like some of the drills I’ve had coaches draw up over the year??! https://t.co/pIYhOnYenb
2021-01-29 21:17:25-05:00	Connor Carrick	@jniiiice @theglovedrop @theworstkaceof It’s a big world. We can’t know everything about everything. I got patience or at least try to!
2021-01-29 19:49:09-05:00	Connor Carrick	@theglovedrop @theworstkaceof 🤚🏼🤚🏼🤚🏼
2021-01-29 03:06:38-05:00	Connor Carrick	@haxafterdark @ColinSteingard @spudsusa27 @usahockey I respect how hard that must have been. Thank you for your support and kind words and duty as a firefighter.
2021-01-29 03:05:37-05:00	Connor Carrick	@blakesauce19 Thanks Broski
2021-01-29 03:05:15-05:00	Connor Carrick	@J16H Thank you Jayna
2021-01-28 20:15:48-05:00	Connor Carrick	@codyroyle Thank you Cody.
2021-01-28 19:10:21-05:00	Connor Carrick	Mental fitness, mental health, mental resiliency, w/e term helps you engage with the work, takes work, takes sets + reps + creativity + consistency + community + sometimes medical intervention. Be relentless in your pursuit of your best or @ least to overcome prolonged misery https://t.co/RXQhjqDZVY
2021-01-28 19:05:04-05:00	Connor Carrick	@DMcConnell29 Thank you Devan.
2021-01-28 15:09:01-05:00	Connor Carrick	"Josh oozes goodwill and joy, and I know this will rub off on you in our podcast together. Thank you Spudsy for sharing your medicine, I hope we can get together and get my ass kicked in a sled hockey game. 

⤵️🎙️
https://t.co/tMDGmPaYGI
https://t.co/S3DQokkdK0

@spudsusa27"
2021-01-28 15:09:00-05:00	Connor Carrick	"Spudsy is a three-time Olympic gold medalist- a captain in 2018 for the Paralympic Sled Hockey Team, but more impressively to me, he is a relentlessly positive man. 

He controls the controllable with optimism even though he is obviously aware of what is beyond his control. https://t.co/hoy4KUm8JT"
2021-01-26 02:21:06-05:00	Connor Carrick	@codyroyle What about the support infrastructure is inadequate? What does adequate support look like?
2021-01-22 19:52:33-05:00	Connor Carrick	@Colin2626 The Bruins have “champions do extra” in their weight room I believe from media I’ve seen. I always loved that since I saw it
2021-01-20 23:05:52-05:00	Connor Carrick	Amanda Gorman thank you for this. https://t.co/WA8mPtXErE
2021-01-19 01:10:00-05:00	Connor Carrick	#MLKDay thank you Dr. King for your life’s work. Bold and precise in leadership, a champion for the values of empathy, unity, and justice. I wonder what society would look like with you among the living still. https://t.co/h6mM4jWgL7
2021-01-16 15:49:58-05:00	Connor Carrick	"Follow along on Youtube here ⤵️
https://t.co/1e8E0sRBxO"
2021-01-16 15:49:58-05:00	Connor Carrick	"This week, we welcome Steve Dangle. We discuss his journey over the past 13 years of creating content and how pursuing a passion for hockey led him through an unconventional path to his dream job - working in hockey. 

🎙️⤵️
https://t.co/tMDGmPsA5i
https://t.co/S3DQok2CSs https://t.co/XlhVwyVXnO"
2021-01-13 20:26:17-05:00	Connor Carrick	@mcianfrini @Steve_Dangle So sick
2021-01-13 19:20:45-05:00	Connor Carrick	@CarloColaiacovo @odognine2 What beautiful twigs. And the tackla pants are sick
2021-01-12 00:31:24-05:00	Connor Carrick	@Steve_Dangle The albany series was ruthless. Being in the devils org now, we talk about it still with players who are familiar with it.
2021-01-08 15:21:24-05:00	Connor Carrick	as he returned to continue chasing his NHL dream as Captain of the Kitchener Rangers. After hockey, Ben decided to chase something bigger than hockey, something he calls Heroic Minds. Join us as we discuss Challenging Your Personal Identity, Ego, and Tools For Self-Reflection.
2021-01-08 15:21:24-05:00	Connor Carrick	"In this latest episode, we welcome Ben Fanelli. While chasing his NHL dream Ben sustained a serious head injury that almost took his life. After the injury, Ben pushed the envelope training for two years. Defying the odds ..

🎙️⤵️
https://t.co/tMDGmPsA5i
https://t.co/S3DQok2CSs https://t.co/coGOkXt8qs"
2021-01-06 12:56:52-05:00	Connor Carrick	Day making 🇺🇸 🇺🇸🇺🇸 🥇 🥇🥇. Great win, over an elite club oozing with talent. #WJC
2021-01-06 00:10:24-05:00	Connor Carrick	side benefit, crazy comfort in this hoodie  @J16H not to be under appreciated especially during Covid times where it’s fifty shades of sweatpants stylistically for everyone 😂🤷🏽 been a great asset for me https://t.co/EybteFR8Rs
2021-01-05 17:07:22-05:00	Connor Carrick	@rinkratting @usahockey USA has always been good, but the depth of the talent; and the height of the level of star the us teams are consistently showcasing now is greater than ever...
