date time	display name	content
2021-05-22 15:25:18-04:00	Garret Sparks	@connorcarrick He put Jaden in the new 6 speed NutriBullet with some frozen mangoes, coconut water &amp; non fat plain Greek yogurt #CaleSmoothie
2021-05-12 00:26:16-04:00	Garret Sparks	@attlas @northcoastfest This whole lineup goes insanely hard, happy to see you on it!
2021-03-09 22:50:45-05:00	Garret Sparks	https://t.co/eFwLOP466S
2021-03-09 22:33:45-05:00	Garret Sparks	Need Gary Thorne &amp; Bill Clement calling these games while Scott Gomez is in Sickomode https://t.co/zEAwwVs8DY
2021-03-08 02:22:01-05:00	Garret Sparks	Couple huge tucks tonight @JerryD91 congrats to the best roomies in the @ECHL on the addition of another skill guy #BrightFuture https://t.co/xtRZwHWvjH
2021-02-25 22:21:55-05:00	Garret Sparks	@gjonesbass This song has not so subtly woven itself into the fabric of my life &amp; mind since the first time I heard it. So thankful it lives on
2021-02-24 17:45:09-05:00	Garret Sparks	"Extremely grateful for every opportunity I’ve had to play in @TheAHL 

From my 1st game in St. John’s in 2013 it’s been an incredible journey filled with great teammates &amp; staff

Thank you @TorontoMarlies @Chicago_Wolves &amp; @AHLHeat for allowing me to continue living out my dreams https://t.co/Nh9y5f17pf"
2021-02-21 02:03:45-05:00	Garret Sparks	@DanyAllstar15 It’s a @billebeino type vibe for sure
2020-12-31 21:53:25-05:00	Garret Sparks	RIP DOOM https://t.co/CVYJAjgDpB
2020-12-29 17:41:19-05:00	Garret Sparks	Enjoy the home opener tonight!! #Bearlieve ☀️🐻 https://t.co/F6R1bKKp4V
2020-12-29 17:20:05-05:00	Garret Sparks	Thanks for the invite @NHLFlames 🔥 https://t.co/w2tnwy2UjJ
2020-12-26 15:26:27-05:00	Garret Sparks	@Chicago_Wolves Happy birthday legend @UmbriSticks
2020-12-23 17:35:30-05:00	Garret Sparks	"@TheGoalieGuild Sorry for your loss Justin, incredible strength to be transparent about the grief you’re suffering &amp; the impact it’s had on you

The goalie community has your back as you’ve had ours over the years. Continue your great efforts &amp; take them to new heights in 2021 #LiftTheMask"
2020-11-21 03:28:41-05:00	Garret Sparks	@connorcarrick @LemonheadHC You’re gonna have to talk to @jgarp31 he has a thing for toe curves &amp; I can’t blame him
2020-11-21 01:27:54-05:00	Garret Sparks	@connorcarrick Remember when I got you these in @LemonheadHC colors &amp; ended up using them myself all season? I do cause they were 💵#GAHLstar
2020-11-14 22:26:29-05:00	Garret Sparks	@connorcarrick The @eaglehockey mitts are a vibe, mismatch helmet screws on the white Jofa 480 cage screams “I’m just here to score goals” in Russian #Spaciba
2020-10-09 18:45:15-04:00	Garret Sparks	@PredsOnFSTN @cmace30 @PredsNHL Don’t remember you in that Eagle graphic but those are sick!! Always wanted Vokouns with the cross-crossed fang graphic growing up https://t.co/HWjNolSjcc
2020-10-08 18:00:49-04:00	Garret Sparks	@wyshynski I wanna be 3rd line LW &amp; 2nd PP net front, will play for league minimum
2020-10-08 17:57:21-04:00	Garret Sparks	"I grew up watching Crow develop &amp; dominate, have had a picture of him in black RBK’s w/ red accents on my desk in my childhood room for 10 years 

An incredible goalie who never got the respect he deserved in Chicago, hoping he gets an opportunity to show how good he is elsewhere https://t.co/bACQWMhtLD"
2020-10-06 16:33:37-04:00	Garret Sparks	@JonLaughnerEM @SunDevilHockey You love to see the Melon walkie @melon_29
2020-10-04 20:45:08-04:00	Garret Sparks	"@LouisTheChild It’s still early but I gotta go with 

Hey RAWB
Keep Moving 
LIFT ME UP

The OG Candy was a masterpiece &amp; this one follows closely in its footsteps"
2020-10-01 17:11:15-04:00	Garret Sparks	@GoalieGearNerd @goaliesonly You NEED a matching blocker here though...
2020-09-29 03:40:47-04:00	Garret Sparks	"Congrats to @TBLightning &amp; Vasi in particular on a great run in a tough situation. His focus was sharp as I’ve ever seen someone’s be in net tonight, his eyes never left the puck

Happiest for all-time good guy @McElhinney_C30 hoisting hockey’s holy grail. It takes 2 to win! 🦅👀"
2020-09-25 23:56:28-04:00	Garret Sparks	@DanyAllstar15 Brett Hull grew up hitting trains across the street from the Elmhurst YMCA outdoor rink when he went bar out, we pay respect to a legend around here https://t.co/lJyfIOiFZ4
2020-08-31 14:59:31-04:00	Garret Sparks	@eddielack I imagine it going something like this 🧇 https://t.co/bdq9xEuEWP
2020-08-29 01:21:45-04:00	Garret Sparks	@tekdotlun Virtual DJ is life, I self taught myself everything I know about mixing using that program. Nothing in the world like trying to mix songs on a deck with a single ‘finger’... this sounds completely next level insane though!! 🙏🏻
2020-08-27 19:54:00-04:00	Garret Sparks	"Respect to the players inside the bubble that listened to what @theHDA2020 had to say &amp; collectively made the decision not to play tonight

Was looking forward to watching the games like every night but some issues are bigger than the game
 
Hockey players can fight for justice"
2020-08-27 15:43:16-04:00	Garret Sparks	"@BarstoolChief Kingston Mines is done?! That’s sooo tough. Such good live music (but really the late night wings...)

Will never forget the time I walked in &amp; the 1st person I saw was @RHartzy18 

Sounds like it’s time to fire up the mini-sticks margarita bar somewhere in the city #GrowTheGame https://t.co/C7l6MwNplF"
2020-08-26 03:36:48-04:00	Garret Sparks	@ECruicks18 @eliteprospects @KBankauskas https://t.co/FYdTE3LUnk
2020-08-26 02:14:30-04:00	Garret Sparks	@eliteprospects @KBankauskas @ECruicks18 what was your career stat line at U of I?
2020-08-24 15:41:51-04:00	Garret Sparks	@MARIO_xTFOx @RobinLehner @GoldenKnights @ArtDecider
2020-08-15 17:35:30-04:00	Garret Sparks	"All the respect &amp; love to Tuukka Rask

You sacrifice portions of your personal life you’d never imagine in pursuit of career success for decades

Understanding there’s more to life than hockey alone is a valuable lesson learned &amp; respect needs to be given when that choice is made"
2020-08-14 22:46:48-04:00	Garret Sparks	He gets it 🌭 https://t.co/29NNm4Gt6B
2020-08-08 03:22:17-04:00	Garret Sparks	"Put some respect on Alex Stalock’s name guy is absolutely picking cherries at the top of the paint like it’s the Beauty League. I’m just waiting for the textbook 2 pad stack at this point 

Someone get Kay to check if he got his hands on an old spec @VaughnHockey 5500 mitt..."
2020-08-08 02:19:24-04:00	Garret Sparks	"Shoutout official Eastern Conference bubble DJ @CaleGranton for dropping @BuckyCheds - SICKESTMODE (@skrillex+@whethanmusic edit) during warmups tonight @ScotiabankArena for Leafs/Jackets 

Cool to be a part of the game in a familiar but different way 💙 https://t.co/KNduA2yhwD"
2020-08-05 16:39:57-04:00	Garret Sparks	🧊🦑👑 https://t.co/6hQ9RlFbj9
2020-08-03 16:10:41-04:00	Garret Sparks	@connorcarrick @43_Kadri Yeah I’m starting to see what @Bozie42 was talking about #SoBlessed
2020-08-02 21:11:57-04:00	Garret Sparks	@3rdPeriodSuits So he can block shots with his face #TeamGuy #GreatPro
2020-08-02 20:43:37-04:00	Garret Sparks	This is a hot &amp; correct take 100% #NUFD https://t.co/gp1gBT29sn
2020-07-31 13:26:01-04:00	Garret Sparks	@TheOakLeafs If it lasts longer than 4 hours call your doctor https://t.co/M5ANEZgs41
2020-07-29 01:50:31-04:00	Garret Sparks	@pastrnak96 @lukefoxjukebox https://t.co/GUtSHYDe6H
2020-07-27 20:05:46-04:00	Garret Sparks	@TeamBandL As much fun as seeing @gjonesbass b2b @eprombeats would’ve been live @lollapalooza this year I am equally hype to experience these two  in their natural habitat known as “the internet” #UnderstandingThePossibility #KeepHopeAlive
2020-07-23 20:43:34-04:00	Garret Sparks	@ShannonSzabados @OrlandoHockey @SyracuseCrunch @JamiePhillips30 @algallant24 He owns shoulder pads? News to me #Killer 💎
2020-07-23 17:31:27-04:00	Garret Sparks	@NHLSeattle_ Hello 👀
2020-07-22 19:47:56-04:00	Garret Sparks	😍🥭 https://t.co/YiNN0KSIz9
2020-07-21 23:26:01-04:00	Garret Sparks	@JonLaughnerEM @adidasUS @SunDevilHockey You included me on the order right? #9
2020-07-17 17:59:27-04:00	Garret Sparks	@fbrass31 I mean, if it helps me acquire more gear I’m in...
2020-07-15 14:34:37-04:00	Garret Sparks	"@HennyTweets The only mic I ever enjoyed being shoved in my face was yours 💙 
Your kindness upon arrival has allowed a generation of fresh Leafs to feel at ease 

Congrats on an amazing tenure in Toronto and enjoy the next journey life takes you on as much as you did the last one #LegendsRow"
2020-07-04 17:47:09-04:00	Garret Sparks	@J_Swish24 Guy is just leaking greatness, someone bottle it #JoeyChipmunk
2020-06-19 21:25:31-04:00	Garret Sparks	@DanyAllstar15 This account is the only hockey media worth it’s word count &amp; its 10,000% #NUFD
2020-06-19 13:51:02-04:00	Garret Sparks	@KohoHockey @AnaheimDucks He wasn’t satisfied with the Conn Smythe so he won the whole thing 4 years later #Legend
2020-05-15 20:08:34-04:00	Garret Sparks	@OrlandoHockey The boys @brettfindlay19 @BradyVail https://t.co/JxtivaJia8
2020-05-15 02:45:31-04:00	Garret Sparks	@MapleLeafs Not to get too emotional (lol) but I still feel bad about how my time ended in Toronto. It was the greatest honor to wear the aforementioned logo on my chest and I will forever cherish the memories of moments like the one above. Thanks to every fan &amp; critic I had along the way 💙
2020-05-15 02:02:30-04:00	Garret Sparks	@MapleLeafs https://t.co/WVOnmK3GKp
2020-04-29 16:36:26-04:00	Garret Sparks	"I was such a bad skater as a kid I put myself in net but since I started using @Marsblade 2 years ago my edgework &amp; stride have improved massively

Can’t wait for flow motion technology to transfer to ice &amp; potentially goaltending, the elite will become even more incredible #ad https://t.co/lcHrAv0cxu"
2020-04-28 17:36:38-04:00	Garret Sparks	@JustDishin @virgilabloh @AM34 this is it but will it happen 🔜✨👨🏻
2020-04-22 17:59:20-04:00	Garret Sparks	@ShannonSzabados @ZachHyman knows a thing or two #ForTheKids
2020-04-19 14:17:16-04:00	Garret Sparks	@KevinKacer These dad jokes hit different on twitter instead of in the room 🥺
2020-04-18 15:01:01-04:00	Garret Sparks	@OrlandoHockey Write-in ballot: what about these ones ft. @TMurv https://t.co/gG4b0Erj8r
2020-04-17 18:34:29-04:00	Garret Sparks	@ShannonSzabados @ManonRheaume @VaughnHockey Crazy how much more style there is in this than if they did one for 19-20. All of these looks are so clean, especially Manon &amp; Moog I think
2020-04-14 20:20:19-04:00	Garret Sparks	@fbrass31 @BauerHockey Yeah can’t wait for my batch too! #Lucky
2020-04-11 14:44:11-04:00	Garret Sparks	"RIP Colby Cave

Incredibly heartbreaking  

Prayers to his family &amp; all of those impacted by his passing"
2020-04-07 18:04:55-04:00	Garret Sparks	@virgilabloh Nike SB Janoski Air Max 1.0 bring it back better than ever ⚡️
2020-04-07 18:00:06-04:00	Garret Sparks	@virgilabloh Was already planning on designing an @OffWht inspired set of @goaliesonly pillows but this tweet just convinced me that it needs to happen 🔜
2020-04-07 17:53:56-04:00	Garret Sparks	@virgilabloh Ice Hockey goaltending, a position built on artistry &amp; angles that allows an athlete to express themselves through the custom design of gear &amp; their individual style of play ✨🌪 https://t.co/zs062eg4R1
2020-04-01 22:06:29-04:00	Garret Sparks	@KohoHockey Rocking mine today, love the @KohoHockey lids
2020-03-23 22:20:36-04:00	Garret Sparks	@J_Swish24 Man of the people. I will not be doing push-ups on Instastory no matter if I have been tagged, This is NUFD.
2020-02-25 00:25:43-05:00	Garret Sparks	@fbrass31 @RobinLehner @jozsports I would never... but if I was it would probably look something like this https://t.co/WYK43R7BIO
2020-02-24 23:39:38-05:00	Garret Sparks	@RobinLehner Yay but make the top color of the pad dark gray instead of black @jozsports also you should see who you’d need to talk to about wearing #40 in Vegas...
2020-02-24 01:37:55-05:00	Garret Sparks	As it should be!! Let me know if you need a couple fresh ones @35Ayres #LethalWeapon https://t.co/7X4z7bVMoB
2020-02-23 01:34:51-05:00	Garret Sparks	Let’s go @35Ayres!! #GoodLuckHaveFun
2019-12-25 19:18:53-05:00	Garret Sparks	@NHL https://t.co/kFVZ9S58lJ
2019-12-19 19:01:55-05:00	Garret Sparks	@jadudala Much needed 🙏🏻
2019-11-23 05:03:59-05:00	Garret Sparks	@binnnasty @Panger40 Living Legends
2019-11-11 04:58:14-05:00	Garret Sparks	@RobinLehner @goaliesonly I’m in Chicago still 😉where are your billboards? @jozsports owes us a visit, see you soon!
2019-11-11 03:14:58-05:00	Garret Sparks	@RobinLehner You deserve it big dog congrats on a huge W &amp; continue building on the early season success! So fun to watch you kick in those beautiful @goaliesonly pillows
2019-10-13 05:52:52-04:00	Garret Sparks	@TeamBandL @MooreKismetBass His Ghost Voices remix tho ☠️
2019-10-08 13:13:04-04:00	Garret Sparks	"Absolutely honoured but we all know Cujo owned the cage at the ACC &amp; Mr. Bower is the GOAT 

Congrats on another thrilling W in front of those who love and support you most @binnnasty 

Your effort &amp; commitment to your vision is the example all aspiring goalies need to emulate https://t.co/3rCSQEKvuz"
2019-08-15 20:30:53-04:00	Garret Sparks	@PurplePedialyte #HockeyGuy
2019-08-15 15:19:00-04:00	Garret Sparks	@chiprohockey This is the premium content I am here for! @HeyBarber am I doing this right?
2019-08-14 22:09:45-04:00	Garret Sparks	@Griz When &amp; where
2019-08-07 18:44:49-04:00	Garret Sparks	@dancingastro @SHAQ @tomorrowland @SIRIUSXM Wish I would’ve got signed up for little league bass music as a kid, then I’d be like @SHAQ
2019-08-06 19:43:43-04:00	Garret Sparks	@E11Gaming @itsGnoc @DuCaine89
2019-07-25 14:54:01-04:00	Garret Sparks	@whethanmusic @Skrillex You won’t flip it for @lollapalooza...
2019-07-23 22:28:12-04:00	Garret Sparks	Do Right And Kill Everything https://t.co/E3ByTSe6Mp
2019-07-21 21:01:52-04:00	Garret Sparks	@EkaliMusic The perfect transition does not exi.... oh 🥵
2019-06-26 19:00:46-04:00	Garret Sparks	"All the respect in the world for @strombone1, a pioneer of modern goaltending with undeniable swagger in net &amp; genius on Twitter. It was an honor just to share the ice for 60 minutes this year

Congrats on a legendary career &amp; enjoy life without those things strapped to your legs https://t.co/cQyMUzT3Hd"
2019-06-26 17:46:19-04:00	Garret Sparks	@Rockstardisrupt @circasurvive The Difference Between Medicine &amp; Poison is in the Dose
2019-06-26 13:31:12-04:00	Garret Sparks	"Congrats to @wick_22 on her 2019 @HockeyHallFame induction

Her HoF skill, passion &amp; competitive nature are on display every day @MapleLeafs for all to admire and attempt to emulate 

Always learning, smiling &amp; eager to work but never satisfied #PositiveInfluence"
2019-06-14 14:11:44-04:00	Garret Sparks	@ShannonSzabados @Browns @NFL @bakermayfield @obj I’m all in #Woof 🚌
2019-06-14 14:03:51-04:00	Garret Sparks	"Congratulations to @JenniferSygo for keeping the 6ix’s championship streak alive going back 2 back 🏆with @TorontoMarlies &amp; @Raptors 

I was wondering how @kawhileonard was doing what he did, makes sense now! #WellFueled https://t.co/6qP10o6flf"
2019-06-14 13:55:41-04:00	Garret Sparks	@ShannonSzabados @Browns @NFL @bakermayfield @obj You &amp; Killa Carl better have seasons in the Dawg Pound to watch @obj &amp; @bakermayfield #ShakeNBake 💎🐶#️⃣
2019-06-13 03:05:03-04:00	Garret Sparks	Congrats to long time beauty turned Stanley Cup CHAMPION @binnnasty on an incomparable rookie season capped by a legendary game 7 performance
2019-06-03 18:58:13-04:00	Garret Sparks	@joshpan @dogblood @xandgmusic @Skrillex @boysnoize Tell me you had a hand in the ID at 4:40 of the 🐕 💉Clap Back Vol. 1 too #UrBodyUrMind
2019-05-02 22:48:05-04:00	Garret Sparks	@jgarp31 @ZachHyman @E11Gaming @subjectcs We can be E11 Team America #Bugida
2019-03-13 15:42:33-04:00	Garret Sparks	@HeyBarber @ThePowerHouse12 official #Saltydog celly
2019-02-27 17:01:53-05:00	Garret Sparks	@BurgerKing https://t.co/3sutbbgDpV
2019-01-30 17:02:23-05:00	Garret Sparks	"Everyone struggles in their own way but no one has to struggle in silence 

Find the strength to express your feelings with those who care most about you and take action doing what brings you joy in life

Work toward your happiness every day &amp; see where it takes you #BelILetsTalk"
2019-01-08 03:49:14-05:00	Garret Sparks	Welcome to the club @binnnasty! Has to be something in the water at 5hundo #JuniorGems https://t.co/38xqlXDJYf
2018-12-24 16:41:29-05:00	Garret Sparks	@jbracco97 Would come shadow you on the pond if I didn’t just land in Chicago, who are you &amp; what have you done with the real Bracco #NoDaysOff #StillProcessing #RIPEveryonesAnkles
2018-12-03 17:59:53-05:00	Garret Sparks	"We’ve lost a lot of good men to trades &amp; free agency but I’ve never lost a brother before like @jleivo17 

Will never forget our first rookie tourney together &amp; every memory made in between 

Best of luck with @Canucks hope the grass is greener out west LJ #Shooter https://t.co/7IIvNQuxHB"
2018-11-25 03:54:48-05:00	Garret Sparks	@NHL @MapleLeafs @pepsi That’s hot
2018-11-18 23:57:44-05:00	Garret Sparks	@EkaliMusic On behalf of all humanity I shamelessly beg you to include the Kick It Up x Throw Some D’s edit from @falconsbeats Fluidity 1. Thanks for your careful consideration &amp; enjoy getting tropical w/ @jacobcrawfilm 🌺🤙🏽🍹
2018-10-31 00:32:06-04:00	Garret Sparks	@EkaliMusic Seconding Nell - @mrcarmack, Djemba Djemba - Fall Over  &amp; Unfaith
2018-10-23 22:35:53-04:00	Garret Sparks	"Thanks to @Sylabrush for the fresh paint! Designed the Toronto Trans Am scheme for @MikeMjsparks honoring Johnny Bower, Razor &amp; Parker Tobin while recognizing @TorontoMarlies &amp; @LemonheadHC summer 🏆’s

Sylvie always makes sure she gets it done right &amp; this is a perfect example https://t.co/qm10bEnu3x"
2018-10-16 04:53:01-04:00	Garret Sparks	@E11Gaming @DuCaine89 @RandyRandingo
2018-10-14 17:02:48-04:00	Garret Sparks	@DuCaine89 @E11Gaming @ZachHyman 😂Hard to revive me when this tweet already thirsted me #6FtUnder
2018-10-14 17:00:54-04:00	Garret Sparks	@E11Gaming @ZachHyman @DuCaine89 Wow.. tough to say, he’s no @ZachHyman but he’d step in the lane if he had #FullShield #FullHealth I’m usually the one eating bullets on #TeamDumpsterFire tho... #BlocksForTheBoys
2018-10-14 16:53:40-04:00	Garret Sparks	@ZachHyman @E11Gaming You wanna win? Put @DuCaine89 in! #RolePlayer
2018-10-12 03:16:12-04:00	Garret Sparks	@craysounds_ I can get you to a game, the rest is on you
2018-10-06 00:42:58-04:00	Garret Sparks	@JeffVeillette They’re all for real
2018-10-04 14:01:07-04:00	Garret Sparks	On the bench! @91Tavares may or may not have called his shot sitting next to me a shift prior.. Being a part of opening night @ScotiabankArena was an incredibly memorable experience capped off with a huge W #2Pts https://t.co/rLsDK0Qv0X
2018-10-02 17:32:57-04:00	Garret Sparks	@fbrass31 @natebehar11 Hop on bro @natebehar11
2018-09-30 15:39:46-04:00	Garret Sparks	@HeyBarber @phitseamus The game is changing, it gets faster &amp; more skilled, favoring those who work hard over those who rely on given talent. Your dream dies when you allow it to #PavelBarberIsAPlayer
2018-09-26 20:39:05-04:00	Garret Sparks	@attlas I want in on the process
2018-09-20 20:35:58-04:00	Garret Sparks	@mturco35 What’s wrong with that? #KickinItOldSchool
2018-09-20 20:34:47-04:00	Garret Sparks	@OfficialRezz @thrteenmusic @djacslater @l_1788 @bleepbloopbass @ctfbeats @EkaliMusic @SpaceJesusBASS @FytchOfficial @drezomusic @ChuurchMusic When @EkaliMusic &amp; @mrcarmack are support for @OfficialRezz you know you’re gonna have a good time #DeepTalent
2018-09-20 19:06:31-04:00	Garret Sparks	@mturco35 Only been dreaming about my full Belfour H10 tribute set for 5 years.. 1st outdoor game opportunity it’s on &amp; I’m not talking screen printed graphics.. #ShinRolls
2018-09-20 13:08:56-04:00	Garret Sparks	@mturco35 I will bring back the Heaton 10’s by the time all is said &amp; done
2018-09-19 18:55:37-04:00	Garret Sparks	@itscolinmiller Very interesting, how did it compare to the real deal? Hope it satisfied your Chicago style cravings &amp; fueled you up for a huge roadie with @Jauzofficial #SuperSuperFly
2018-09-19 04:02:01-04:00	Garret Sparks	@itscolinmiller Tell me you aren’t in Elmhurst right now
2018-09-16 21:15:49-04:00	Garret Sparks	@BarstoolBigCat @12JHoll it’s official, beards are in
2018-09-16 19:49:47-04:00	Garret Sparks	"I’ve been to a few of these and have to say this was easily the best @MapleLeafs camp yet, top to bottom. 

The fan support from Leaf nation has always been incredible but things felt different this year. It’s incredible to be a part of the program #TrustTheProcess https://t.co/TvkS9jiwS7"
2018-09-15 22:41:04-04:00	Garret Sparks	@miska_35 @VaughnHockey I’m a sucker for a nice Pulse graphic great job on these @miska_35
2018-09-15 19:51:20-04:00	Garret Sparks	@MarkUkLeaf Loved being a Marlie
2018-09-15 18:32:29-04:00	Garret Sparks	@adidasCA @MapleLeafs Getting to do up custom @adidashockey gear in the lounge during @MapleLeafs training camp yesterday was an awesome experience! Looking forward to future collaboration #Process #BuckyCheds 💰
2018-09-15 18:15:37-04:00	Garret Sparks	@Haywyremusic You’re not playing a show in Toronto, are you? You’ve been a favorite of mine since Insight &amp; would love to get out to see you perform in the future!
2018-09-15 18:10:51-04:00	Garret Sparks	@EkaliMusic @iamWHIPPEDCREAM She’s so dialed in behind the decks, her shows look incredible!
2018-09-15 01:58:11-04:00	Garret Sparks	@LUCALUSH Mr. Carmack’s laptop might be 8th wonder of the world tbh
2018-09-15 01:36:46-04:00	Garret Sparks	@kymaticaa @yhetimusic @gjonesbass Def 👎🏼 but also 👊🏼
2018-09-15 01:30:20-04:00	Garret Sparks	@kymaticaa @yhetimusic @gjonesbass Okay come on this is brutal I’m not around. Have a great show tonight!!
2018-09-14 03:14:06-04:00	Garret Sparks	"Thanks for having us @grantfuhr, but more importantly thanks for telling the story of yourself. It’s one thing to show the good times, it’s another to shine light on the darkest times. 

@MakingCoco was ultimately a tale of greatness &amp; resiliency punctuated by incredible saves! https://t.co/SNz03A5PzW"
2018-09-12 17:18:50-04:00	Garret Sparks	@jgarp31 @GoldenKnights I’d like to see his short game with the twig, that’s where it really counts
2018-09-11 18:11:24-04:00	Garret Sparks	@gjonesbass @Shutter_Finger Saw you’re down the street from me at Velvet Underground the 14th, if it weren’t for training camp I’d be there. Have a great show in Toronto, the people need a lesson in #UnderstandingThePossibility
2018-09-11 17:39:28-04:00	Garret Sparks	@followdotch @warriorhky Kind of a 🎯 has to be the @WarriorHockey twig #QualityContent
2018-09-11 17:20:35-04:00	Garret Sparks	@followdotch @warriorhky Don’t miss the net!
2018-09-11 01:47:42-04:00	Garret Sparks	@TacTixHD Thank you for defending my video game honour
2018-09-11 01:33:55-04:00	Garret Sparks	@TacTixHD #SecretWeapon
2018-09-09 01:16:47-04:00	Garret Sparks	@Panger40 @abrodeur30 @JBrodeur30 @NYRangers He’s a hidden gem of a tendy, great to hear he’s playing his game #Od1ns
2018-09-09 00:22:37-04:00	Garret Sparks	"Can’t believe I didn’t see this earlier @clarketobin I’m just happy that my tribute to Parker means something to the person it was truly intended to comfort 

He helped me play the most inspired hockey of my life being on the back of my mind &amp; will stay there https://t.co/W2p9b9W0Vc"
2018-09-08 02:07:16-04:00	Garret Sparks	"Losing someone as talented as Mac Miller at 26 to his own demons leaves a gaping hole in the hearts of an entire generation 

Everyone is entitled to their own opinion in music, but this is undeniable generational brilliance 
#RIPMacMiller https://t.co/ukE9dBWn6U"
2018-09-05 19:14:25-04:00	Garret Sparks	"Was pretty fired up about this new AHLtv deal until I realized 3 seconds in it was just clips of me getting scored on

Awesome deal for hockey fans though, @TheAHL is amazingly entertaining hockey 

If you persevere &amp; watch the promo until the end you can see us #Winning https://t.co/qssCRYPEZ2"
2018-09-02 15:44:09-04:00	Garret Sparks	@DuCaine89 C’mere ya hunk
